clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr
451478;134606;Judges 11:8;link;#BNW ;qal;680816;LKN ;Modi;;680817;<TH ;Time;;680818;#BNW ;Pred;;680819;>LJK ;Cmpl;;;;;;;;;;;;;
451483;134632;Judges 11:9;link;M#JBJM ;hif;680834;>M&;Conj;;680835;M#JBJM ;PreC;;680836;>TM ;Subj;;680837;>WTJ ;Objc;;;;;;;;;;;;;
451503;134746;Judges 11:13;link;H#JBH ;hif;680902;W;Conj;;680903;<TH ;Time;;680904;H#JBH ;Pred;;680905;>THN ;Objc;;680906;B#LWM00;Adju;;;;;;;;;
451572;135142;Judges 11:31;link;#WBJ ;qal;681133;B#WBJ ;PreS;;681134;B#LWM ;Adju;;681135;MBNJ <MWN ;Cmpl;;;;;;;;;;;;;;;;;
451595;135251;Judges 11:35;link;#WB00;qal;681205;L#WB00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
451614;135334;Judges 11:39;link;T#B ;qal;681258;W;Conj;;681259;T#B ;Pred;;681260;>L&>BJH ;Cmpl;;;;;;;;;;;;;;;;;
451839;136390;Judges 14:8;link;J#B ;qal;681971;W;Conj;;681972;J#B ;Pred;;681973;MJMJM ;Time;;;;;;;;;;;;;;;;;
452016;137162;Judges 15:19;link;T#B ;qal;682507;W;Conj;;682508;T#B ;Pred;;682509;RWXW ;Subj;;;;;;;;;;;;;;;;;
452220;138034;Judges 17:3;link;J#B ;hif;683110;W;Conj;;683111;J#B ;Pred;;683112;>T&>LP&WM>H HKSP ;Objc;;683113;L>MW ;Cmpl;;;;;;;;;;;;;
452224;138064;Judges 17:3;link;>#JBNW ;hif;683124;W;Conj;;683125;<TH ;Modi;;683126;>#JBNW ;PreO;;683127;LK00;Cmpl;;;;;;;;;;;;;
452225;138067;Judges 17:4;link;J#B ;hif;683128;W;Conj;;683129;J#B ;Pred;;683130;>T&HKSP ;Objc;;683131;L>MW ;Cmpl;;;;;;;;;;;;;
452402;138936;Judges 18:26;link;J#B ;qal;683656;W;Conj;;683657;J#B ;Pred;;683658;>L&BJTW00;Cmpl;;;;;;;;;;;;;;;;;
452437;139133;Judges 19:3;link;H#JBH ;hif;683778;LH#JBH ;PreO;;;;;;;;;;;;;;;;;;;;;;;;;
452465;139236;Judges 19:7;link;J#B ;qal;683852;W;Conj;;683853;J#B ;Pred;;;;;;;;;;;;;;;;;;;;;
452790;140956;Judges 20:48;link;#BW ;qal;684829;W;Conj;;684830;>J# J#R>L ;Subj;;684831;#BW ;Pred;;684832;>L&BNJ BNJMN ;Cmpl;;;;;;;;;;;;;
452848;141268;Judges 21:14;link;J#B ;qal;685010;W;Conj;;685011;J#B ;Pred;;685012;BNJMN ;Subj;;685013;B<T HHJ> ;Time;;;;;;;;;;;;;
452893;141477;Judges 21:23;link;J#WBW ;qal;685150;W;Conj;;685151;J#WBW ;Pred;;685152;>L&NXLTM ;Cmpl;;;;;;;;;;;;;;;;;
452983;141901;1_Samuel 1:19;link;J#BW ;qal;685427;W;Conj;;685428;J#BW ;Pred;;;;;;;;;;;;;;;;;;;;;
453208;142937;1_Samuel 3:5;link;#WB ;qal;686104;#WB ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
453222;142967;1_Samuel 3:6;link;#WB ;qal;686133;#WB ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
453430;143863;1_Samuel 5:3;link;J#BW ;hif;686739;W;Conj;;686740;J#BW ;Pred;;686741;>TW ;Objc;;686742;LMQWMW00;Cmpl;;;;;;;;;;;;;
453471;144072;1_Samuel 5:11;link;J#B ;qal;686860;W;Conj;;686861;J#B ;Pred;;686862;LMQMW ;Cmpl;;;;;;;;;;;;;;;;;
453487;144158;1_Samuel 6:3;link;H#B ;hif;686912;KJ&;Conj;;686913;H#B ;Modi;;686914;T#JBW ;Pred;;686915;LW ;Cmpl;;686916;>#M ;Objc;;;;;;;;;
453493;144178;1_Samuel 6:4;link;N#JB ;hif;686931;>#R ;Rela;;686932;N#JB ;Pred;;686933;LW ;Cmpl;;;;;;;;;;;;;;;;;
453513;144281;1_Samuel 6:7;link;H#JBTM ;hif;686989;W;Conj;;686990;H#JBTM ;Pred;;686991;BNJHM ;Objc;;686992;M>XRJHM ;Adju;;686993;HBJTH00;Cmpl;;;;;;;;;
453517;144304;1_Samuel 6:8;link;H#BTM ;hif;687003;>#R ;Rela;;687004;H#BTM ;Pred;;687005;LW ;Cmpl;;687006;>#M ;Objc;;;;;;;;;;;;;
453554;144520;1_Samuel 6:16;link;J#BW ;qal;687130;W;Conj;;687131;J#BW ;Pred;;687132;<QRWN ;Cmpl;;687133;BJWM HHW>00;Time;;;;;;;;;;;;;
453556;144533;1_Samuel 6:17;link;H#JBW ;hif;687137;>#R ;Rela;;687138;H#JBW ;Pred;;687139;PL#TJM ;Subj;;687140;>#M ;Objc;;687141;LJHWH ;Cmpl;;;;;;;;;
453576;144658;1_Samuel 6:21;link;H#BW ;hif;687195;H#BW ;Pred;;687196;PL#TJM ;Subj;;687197;>T&>RWN JHWH ;Objc;;;;;;;;;;;;;;;;;
453591;144733;1_Samuel 7:3;link;#BJM ;qal;687238;>M&;Conj;;687239;BKL&LBBKM ;Cmpl;;687240;>TM ;Subj;;687241;#BJM ;PreC;;687242;>L&JHWH ;Cmpl;;;;;;;;;
453639;144992;1_Samuel 7:14;link;T#BNH ;qal;687404;W;Conj;;687405;T#BNH ;Pred;;687406;H<RJM ;Subj;;687411;LJ#R>L ;Cmpl;;687412;M<QRWN W<D&GT ;Adju;;;;;;;;;
453757;145594;1_Samuel 9:5;link;N#WBH ;qal;687775;W;Conj;;687776;N#WBH ;Pred;;;;;;;;;;;;;;;;;;;;;
454133;147284;1_Samuel 12:3;link;>#JB ;hif;688904;W;Conj;;688905;>#JB ;Pred;;688906;LKM00;Cmpl;;;;;;;;;;;;;;;;;
454455;148935;1_Samuel 14:27;link;J#B ;hif;689901;W;Conj;;689902;J#B ;Pred;;689903;JDW ;Objc;;689904;>L&PJW ;Cmpl;;;;;;;;;;;;;
454624;149752;1_Samuel 15:11;link;#B ;qal;690405;KJ&;Conj;;690406;#B ;Pred;;690407;M>XRJ ;Cmpl;;;;;;;;;;;;;;;;;
454697;150070;1_Samuel 15:25;link;#WB ;qal;690615;W;Conj;;690616;#WB ;Pred;;690617;<MJ ;Adju;;;;;;;;;;;;;;;;;
454700;150082;1_Samuel 15:26;link;>#WB ;qal;690625;L> ;Nega;;690626;>#WB ;Pred;;690627;<MK ;Adju;;;;;;;;;;;;;;;;;
454719;150157;1_Samuel 15:30;link;#WB ;qal;690679;W;Conj;;690680;#WB ;Pred;;690681;<MJ ;Adju;;;;;;;;;;;;;;;;;
454721;150165;1_Samuel 15:31;link;J#B ;qal;690685;W;Conj;;690686;J#B ;Pred;;690687;#MW>L ;Subj;;690688;>XRJ #>WL ;Cmpl;;;;;;;;;;;;;
454930;151070;1_Samuel 17:15;link;#B ;qal;691299;W;Conj;;691300;#B ;PreC;;691301;M<L #>WL ;Cmpl;;;;;;;;;;;;;;;;;
455004;151448;1_Samuel 17:30;link;J#BHW ;hif;691516;W;Conj;;691517;J#BHW ;PreO;;691518;H<M ;Subj;;691519;DBR KDBR HR>#WN00;Objc;;;;;;;;;;;;;
455123;152037;1_Samuel 17:53;link;J#BW ;qal;691889;W;Conj;;691890;J#BW ;Pred;;691891;BNJ J#R>L ;Subj;;;;;;;;;;;;;;;;;
455142;152109;1_Samuel 17:57;link;#WB ;qal;691935;W;Conj;;691936;K#WB ;Pred;;691937;DWD ;Subj;;;;;;;;;;;;;;;;;
455159;152181;1_Samuel 18:2;link;#WB ;qal;691981;L#WB ;Pred;;691982;BJT >BJW00;Cmpl;;;;;;;;;;;;;;;;;;;;;
455172;152252;1_Samuel 18:6;link;#WB ;qal;692017;B#WB ;Pred;;692018;DWD ;Subj;;;;;;;;;;;;;;;;;;;;;
455933;155803;1_Samuel 23:23;link;#BTM ;qal;694371;W;Conj;;694372;#BTM ;Pred;;694373;>LJ ;Cmpl;;694374;>L&NKWN ;Adju;;;;;;;;;;;;;
455959;155932;1_Samuel 23:28;link;J#B ;qal;694446;W;Conj;;694447;J#B ;Pred;;694448;#>WL ;Subj;;;;;;;;;;;;;;;;;
455967;155968;1_Samuel 24:2;link;#B ;qal;694468;K>#R ;Conj;;694469;#B ;Pred;;694470;#>WL ;Subj;;694471;M>XRJ PL#TJM ;Cmpl;;;;;;;;;;;;;
456141;156737;1_Samuel 25:12;link;J#BW ;qal;694996;W;Conj;;694997;J#BW ;Pred;;;;;;;;;;;;;;;;;;;;;
456190;156965;1_Samuel 25:21;link;J#B&;hif;695136;W;Conj;;695137;J#B&;Pred;;695138;LJ ;Cmpl;;695139;R<H ;Objc;;695140;TXT VWBH00;Adju;;;;;;;;;
456294;157431;1_Samuel 25:39;link;H#JB ;hif;695455;W;Conj;;695456;>T R<T NBL ;Objc;;695457;H#JB ;Pred;;695458;JHWH ;Subj;;695459;BR>#W ;Cmpl;;;;;;;;;
456436;158076;1_Samuel 26:21;link;#WB ;qal;695882;#WB ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
456447;158119;1_Samuel 26:23;link;J#JB ;hif;695912;W;Conj;;695913;JHWH ;Subj;;695914;J#JB ;Pred;;695915;L>J# ;Cmpl;;695916;>T&YDQTW W>T&>MNTW ;Objc;;;;;;;;;
456461;158190;1_Samuel 26:25;link;#B ;qal;695960;W;Conj;;695961;#>WL ;Subj;;695962;#B ;Pred;;695963;LMQWMW00;Cmpl;;;;;;;;;;;;;
456494;158409;1_Samuel 27:9;link;J#B ;qal;696080;W;Conj;;696081;J#B ;Pred;;;;;;;;;;;;;;;;;;;;;
456663;159204;1_Samuel 29:4;link;H#B ;hif;696615;H#B ;Pred;;696616;>T&H>J# ;Objc;;;;;;;;;;;;;;;;;;;;;
456664;159209;1_Samuel 29:4;link;J#B ;qal;696617;W;Conj;;696618;J#B ;Pred;;696619;>L&MQWMW ;Cmpl;;;;;;;;;;;;;;;;;
456686;159314;1_Samuel 29:7;link;#WB ;qal;696693;#WB ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
456710;159421;1_Samuel 29:11;link;#WB ;qal;696763;L#WB ;Pred;;696764;>L&>RY PL#TJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
456763;159683;1_Samuel 30:12;link;T#B ;qal;696919;W;Conj;;696920;T#B ;Pred;;696921;RWXW ;Subj;;696922;>LJW ;Cmpl;;;;;;;;;;;;;
456801;159882;1_Samuel 30:19;link;H#JB ;hif;697036;HKL ;Objc;;697037;H#JB ;Pred;;697038;DWD00;Subj;;;;;;;;;;;;;;;;;
456911;160463;2_Samuel 1:1;link;#B ;qal;697376;W;Conj;;697377;DWD ;Subj;;697378;#B ;Pred;;;;;;;;;;;;;;;;;
457012;160880;2_Samuel 1:22;link;T#WB ;qal;697658;W;Conj;;697659;XRB #>WL ;Subj;;697660;L> ;Nega;;697661;T#WB ;Pred;;697662;RJQM00;Modi;;;;;;;;;
457142;161540;2_Samuel 2:26;link;#WB ;qal;698051;L#WB ;Pred;;698052;M>XRJ >XJHM00;Cmpl;;;;;;;;;;;;;;;;;;;;;
457157;161616;2_Samuel 2:30;link;#B ;qal;698098;W;Conj;;698099;JW>B ;Subj;;698100;#B ;Pred;;698101;M>XRJ >BNR ;Cmpl;;;;;;;;;;;;;
457202;161890;2_Samuel 3:11;link;H#JB ;hif;698249;LH#JB ;Pred;;698250;>T&>BNR ;Objc;Cmpl;698251;DBR ;Objc;;;;;;;;;;;;;;;;;
457229;162009;2_Samuel 3:16;link;#WB ;qal;698325;#WB ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
457230;162011;2_Samuel 3:16;link;J#B00;qal;698326;W;Conj;;698327;J#B00;Pred;;;;;;;;;;;;;;;;;;;;;
457283;162260;2_Samuel 3:26;link;J#BW ;hif;698482;W;Conj;;698483;J#BW ;Pred;;698484;>TW ;Objc;;698485;MBWR HSRH ;Cmpl;;;;;;;;;;;;;
457285;162271;2_Samuel 3:27;link;J#B ;qal;698490;W;Conj;;698491;J#B ;Pred;;698492;>BNR ;Subj;;698493;XBRWN ;Cmpl;;;;;;;;;;;;;
457557;163846;2_Samuel 6:20;link;J#B ;qal;699376;W;Conj;;699377;J#B ;Pred;;699378;DWD ;Subj;;;;;;;;;;;;;;;;;
457721;164647;2_Samuel 8:3;link;H#JB ;hif;699865;LH#JB ;Pred;;699866;JDW ;Objc;;699867;BNHR&PRT00;Cmpl;;;;;;;;;;;;;;;;;
457749;164858;2_Samuel 8:13;link;#BW ;qal;699970;B#BW ;PreS;;;;;;;;;;;;;;;;;;;;;;;;;
457799;165094;2_Samuel 9:7;link;H#BTJ ;hif;700124;W;Conj;;700125;H#BTJ ;Pred;;700126;LK ;Cmpl;;700127;>T&KL&#DH #>WL >BJK ;Objc;;;;;;;;;;;;;
457853;165380;2_Samuel 10:5;link;#BTM00;qal;700307;W;Conj;;700308;#BTM00;Pred;;;;;;;;;;;;;;;;;;;;;
457890;165570;2_Samuel 10:14;link;J#B ;qal;700417;W;Conj;;700418;J#B ;Pred;;700419;JW>B ;Subj;;700420;M<L BNJ <MWN ;Cmpl;;;;;;;;;;;;;
457937;165801;2_Samuel 11:4;link;T#B ;qal;700564;W;Conj;;700565;T#B ;Pred;;700566;>L&BJTH00;Cmpl;;;;;;;;;;;;;;;;;
457987;166065;2_Samuel 11:15;link;#BTM ;qal;700725;W;Conj;;700726;#BTM ;Pred;;700727;M>XRJW ;Cmpl;;;;;;;;;;;;;;;;;
458177;166921;2_Samuel 12:23;link;H#JBW ;hif;701300;LH#JBW ;PreO;;701301;<WD ;Modi;;;;;;;;;;;;;;;;;;;;;
458179;166929;2_Samuel 12:23;link;J#WB ;qal;701305;W;Conj;;701306;HW> ;Subj;;701307;L>&;Nega;;701308;J#WB ;Pred;;701309;>LJ00;Cmpl;;;;;;;;;
458214;167102;2_Samuel 12:31;link;J#B ;qal;701418;W;Conj;;701419;J#B ;Pred;;701420;DWD WKL&H<M ;Subj;;701421;JRW#LM00;Cmpl;;;;;;;;;;;;;
458498;168308;2_Samuel 14:13;link;H#JB ;hif;702246;LBLTJ H#JB ;Pred;;702247;HMLK ;Subj;;702248;>T&NDXW00;Objc;;;;;;;;;;;;;;;;;
458549;168555;2_Samuel 14:21;link;H#B ;hif;702396;H#B ;Pred;;702397;>T&HN<R >T&>B#LWM00;Objc;;;;;;;;;;;;;;;;;;;;;
458658;169051;2_Samuel 15:8;link;J#JBNJ ;hif;702731;>M&;Conj;;702732;J#WB ;Modi;;702733;J#JBNJ ;PreO;;702734;JHWH ;Subj;;702735;JRW#LM ;Cmpl;;;;;;;;;
458706;169295;2_Samuel 15:19;link;#WB ;qal;702876;#WB ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
458715;169326;2_Samuel 15:20;link;#WB ;qal;702901;#WB ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
458716;169328;2_Samuel 15:20;link;H#B ;hif;702902;W;Conj;;702903;H#B ;Pred;;702904;>T&>XJK ;Objc;;;;;;;;;;;;;;;;;
458744;169462;2_Samuel 15:25;link;H#B ;hif;702977;H#B ;Pred;;702978;>T&>RWN H>LHJM ;Objc;;702979;H<JR ;Cmpl;;;;;;;;;;;;;;;;;
458746;169476;2_Samuel 15:25;link;H#BNJ ;hif;702983;W;Conj;;702984;H#BNJ ;PreO;;;;;;;;;;;;;;;;;;;;;
458755;169509;2_Samuel 15:27;link;#BH ;qal;703008;#BH ;Pred;;703009;H<JR ;Cmpl;;703010;B#LWM ;Adju;;;;;;;;;;;;;;;;;
458761;169540;2_Samuel 15:29;link;J#B ;hif;703022;W;Conj;;703023;J#B ;Pred;;703024;YDWQ W>BJTR ;Subj;;703025;>T&>RWN H>LHJM ;Objc;;703026;JRW#LM ;Cmpl;;;;;;;;;
458785;169645;2_Samuel 15:34;link;T#WB ;qal;703095;W;Conj;;703096;>M&;Conj;;703097;H<JR ;Cmpl;;703098;T#WB ;Pred;;;;;;;;;;;;;
458824;169826;2_Samuel 16:3;link;J#JBW ;hif;703207;HJWM ;Time;;703208;J#JBW ;Pred;;703209;LJ ;Cmpl;;703210;BJT J#R>L ;Subj;;703211;>T MMLKWT >BJ00;Objc;;;;;;;;;
458844;169924;2_Samuel 16:8;link;H#JB ;hif;703259;H#JB ;Pred;;703260;<LJK ;Cmpl;;703261;JHWH ;Subj;;703262;KL DMJ BJT&#>WL ;Objc;;;;;;;;;;;;;
458869;170042;2_Samuel 16:12;link;H#JB ;hif;703338;W;Conj;;703339;H#JB ;Pred;;703340;JHWH ;Subj;;703341;LJ ;Cmpl;;703342;VWBH ;Objc;;703343;TXT QLLTW ;Adju;;703344;HJWM HZH00;Time;
458927;170326;2_Samuel 17:3;link;>#JBH ;hif;703513;W;Conj;;703514;>#JBH ;Pred;;703515;KL&H<M ;Objc;;703516;>LJK ;Cmpl;;;;;;;;;;;;;
458928;170332;2_Samuel 17:3;link;#WB ;qal;703517;K#WB ;Pred;;703518;HKL ;Subj;;;;;;;;;;;;;;;;;;;;;
459024;170812;2_Samuel 17:20;link;J#BW ;qal;703810;W;Conj;;703811;J#BW ;Pred;;703812;JRW#LM00;Cmpl;;;;;;;;;;;;;;;;;
459140;171463;2_Samuel 18:16;link;J#B ;qal;704178;W;Conj;;704179;J#B ;Pred;;704180;H<M ;Subj;;;;;;;;;;;;;;;;;
459303;172222;2_Samuel 19:11;link;H#JB ;hif;704655;LH#JB ;Pred;;704656;>T&HMLK00;Objc;;;;;;;;;;;;;;;;;;;;;
459309;172250;2_Samuel 19:12;link;H#JB ;hif;704668;LH#JB ;Pred;;704669;>T&HMLK ;Objc;;704670;>L&BJTW ;Cmpl;;;;;;;;;;;;;;;;;
459314;172277;2_Samuel 19:13;link;H#JB ;hif;704684;LH#JB ;Pred;;704685;>T&HMLK00;Objc;;;;;;;;;;;;;;;;;;;;;
459322;172325;2_Samuel 19:15;link;#WB ;qal;704714;#WB ;Pred;;704715;>TH WKL&<BDJK00;Subj;;;;;;;;;;;;;;;;;;;;;
459323;172331;2_Samuel 19:16;link;J#B ;qal;704716;W;Conj;;704717;J#B ;Pred;;704718;HMLK ;Subj;;;;;;;;;;;;;;;;;
459428;172864;2_Samuel 19:38;link;J#B&;qal;705049;J#B&;Pred;;705050;N> ;Intj;;705051;<BDK ;Subj;;;;;;;;;;;;;;;;;
459443;172937;2_Samuel 19:40;link;J#B ;qal;705099;W;Conj;;705100;J#B ;Pred;;705101;LMQMW00;Cmpl;;;;;;;;;;;;;;;;;
459463;173062;2_Samuel 19:44;link;H#JB ;hif;705175;LH#JB ;Pred;;705176;>T&MLKJ ;Objc;;;;;;;;;;;;;;;;;;;;;
459593;173648;2_Samuel 20:22;link;#B ;qal;705549;W;Conj;;705550;JW>B ;Subj;;705551;#B ;Pred;;705552;JRW#LM >L&HMLK00;Cmpl;;;;;;;;;;;;;
459752;174503;2_Samuel 22:21;link;J#JB ;hif;706028;KBR JDJ ;Adju;;706029;J#JB ;Pred;;706030;LJ00;Cmpl;;;;;;;;;;;;;;;;;
459760;174533;2_Samuel 22:25;link;J#B ;hif;706052;W;Conj;;706053;J#B ;Pred;;706054;JHWH ;Subj;;706055;LJ ;Cmpl;;706056;KYDQTJ KBRJ LNGD <JNJW00;Adju;;;;;;;;;
459794;174657;2_Samuel 22:38;link;>#WB ;qal;706144;W;Conj;;706145;L> ;Nega;;706146;>#WB ;Pred;;;;;;;;;;;;;;;;;
459877;174994;2_Samuel 23:10;link;J#BW ;qal;706353;W;Conj;;706354;H<M ;Subj;;706355;J#BW ;Pred;;706356;>XRJW ;Cmpl;;;;;;;;;;;;;
460030;175742;2_Samuel 24:13;link;>#JB ;hif;706752;MH&;Objc;;706753;>#JB ;Pred;;706754;#LXJ ;Cmpl;;706755;DBR00;Objc;;;;;;;;;;;;;
460395;177618;1_Kings 2:16;link;T#BJ ;hif;707864;>L&;Nega;;707865;T#BJ ;Pred;;707866;>T&PNJ ;Objc;;;;;;;;;;;;;;;;;
460400;177635;1_Kings 2:17;link;J#JB ;hif;707876;KJ ;Conj;;707877;L>&;Nega;;707878;J#JB ;Pred;;707879;>T&PNJK ;Objc;;;;;;;;;;;;;
460415;177703;1_Kings 2:20;link;T#B ;hif;707923;>L&;Nega;;707924;T#B ;Pred;;707925;>T&PNJ ;Objc;;;;;;;;;;;;;;;;;
460419;177715;1_Kings 2:20;link;>#JB ;hif;707932;KJ ;Conj;;707933;L>&;Nega;;707934;>#JB ;Pred;;707935;>T&PNJK00;Objc;;;;;;;;;;;;;
460474;177981;1_Kings 2:30;link;J#B ;hif;708103;W;Conj;;708104;J#B ;Pred;;708105;BNJHW ;Subj;;708106;>T&HMLK ;Objc;Cmpl;708107;DBR ;Objc;;;;;;;;;
460485;178024;1_Kings 2:32;link;H#JB ;hif;708134;W;Conj;;708135;H#JB ;Pred;;708136;JHWH ;Subj;;708137;>T&DMW ;Objc;;708138;<L&R>#W ;Cmpl;;;;;;;;;
460491;178065;1_Kings 2:33;link;#BW ;qal;708152;W;Conj;;708153;#BW ;Pred;;708154;DMJHM ;Subj;;708155;BR># JW>B WBR># ZR<W ;Cmpl;;708156;L<LM ;Time;;;;;;;;;
460529;178269;1_Kings 2:41;link;J#B00;qal;708278;W;Conj;;708279;J#B00;Pred;;;;;;;;;;;;;;;;;;;;;
460549;178346;1_Kings 2:44;link;H#JB ;hif;708334;W;Conj;;708335;H#JB ;Pred;;708336;JHWH ;Subj;;708337;>T&R<TK ;Objc;;708338;BR>#K00;Cmpl;;;;;;;;;
461279;182806;1_Kings 8:33;link;#BW ;qal;710499;W;Conj;;710500;#BW ;Pred;;710501;>LJK ;Cmpl;;;;;;;;;;;;;;;;;
461285;182834;1_Kings 8:34;link;H#BTM ;hif;710518;W;Conj;;710519;H#BTM ;PreO;;710520;>L&H>DMH ;Cmpl;;;;;;;;;;;;;;;;;
461292;182866;1_Kings 8:35;link;J#WBWN ;qal;710539;W;Conj;;710540;MXV>TM ;Cmpl;;710541;J#WBWN ;Pred;;;;;;;;;;;;;;;;;
461348;183160;1_Kings 8:47;link;H#JBW ;hif;710709;W;Conj;;710710;H#JBW ;Pred;;710711;>L&LBM ;Cmpl;;710712;B>RY ;Loca;;;;;;;;;;;;;
461350;183170;1_Kings 8:47;link;#BW ;qal;710716;W;Conj;;710717;#BW ;Pred;;;;;;;;;;;;;;;;;;;;;
461356;183184;1_Kings 8:48;link;#BW ;qal;710727;W;Conj;;710728;#BW ;Pred;;710729;>LJK ;Cmpl;;710730;BKL&LBBM WBKL&NP#M ;Adju;;710731;B>RY >JBJHM ;Loca;;;;;;;;;
461456;183781;1_Kings 9:6;link;#WB ;qal;711021;>M&;Conj;;711022;#WB ;Modi;;711023;T#BWN ;Pred;;711024;>TM WBNJKM ;Subj;;711025;M>XRJ ;Cmpl;;;;;;;;;
461814;186016;1_Kings 12:5;link;#WBW ;qal;712198;W;Conj;;712199;#WBW ;Pred;;712200;>LJ ;Cmpl;;;;;;;;;;;;;;;;;
461822;186046;1_Kings 12:6;link;H#JB ;hif;712218;LH#JB ;Pred;;712219;>T&H<M&HZH ;Objc;Cmpl;712220;DBR00;Objc;;;;;;;;;;;;;;;;;
461837;186112;1_Kings 12:9;link;N#JB ;hif;712263;W;Conj;;712264;N#JB ;Pred;;712265;DBR ;Objc;;712266;>T&H<M HZH ;Objc;Cmpl;;;;;;;;;;;;
461860;186217;1_Kings 12:12;link;#WBW ;qal;712333;#WBW ;Pred;;712334;>LJ ;Cmpl;;712335;BJWM H#LJ#J00;Time;;;;;;;;;;;;;;;;;
461876;186312;1_Kings 12:16;link;J#BW ;hif;712390;W;Conj;;712391;J#BW ;Pred;;712392;H<M ;Subj;;712393;>T&HMLK ;Objc;Cmpl;712394;DBR ;Objc;;;;;;;;;
461898;186406;1_Kings 12:20;link;#B ;qal;712449;KJ&;Conj;;712450;#B ;Pred;;712451;JRB<M ;Subj;;;;;;;;;;;;;;;;;
461907;186459;1_Kings 12:21;link;H#JB ;hif;712478;LH#JB ;Pred;;712479;>T&HMLWKH ;Objc;;712480;LRXB<M BN&#LMH00;Cmpl;;;;;;;;;;;;;;;;;
461915;186511;1_Kings 12:24;link;#WBW ;qal;712498;#WBW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
461919;186529;1_Kings 12:24;link;J#BW ;qal;712508;W;Conj;;712509;J#BW ;Pred;;712511;KDBR JHWH00;Adju;;;;;;;;;;;;;;;;;
461926;186560;1_Kings 12:26;link;T#WB ;qal;712530;<TH ;Modi;;712531;T#WB ;Pred;;712532;HMMLKH ;Subj;;712533;LBJT DWD00;Cmpl;;;;;;;;;;;;;
461929;186581;1_Kings 12:27;link;#B ;qal;712540;W;Conj;;712541;#B ;Pred;;712542;LB H<M HZH ;Subj;;712543;>L&>DNJHM >L&RXB<M MLK JHWDH ;Cmpl;;;;;;;;;;;;;
461931;186596;1_Kings 12:27;link;#BW ;qal;712546;W;Conj;;712547;#BW ;Pred;;712548;>L&RXB<M MLK&JHWDH00;Cmpl;;;;;;;;;;;;;;;;;
461990;186886;1_Kings 13:4;link;H#JBH ;hif;712719;LH#JBH ;PreO;;712720;>LJW00;Cmpl;;;;;;;;;;;;;;;;;;;;;
461999;186930;1_Kings 13:6;link;T#B ;qal;712745;W;Conj;;712746;T#B ;Pred;;712747;JDJ ;Subj;;712748;>LJ ;Cmpl;;;;;;;;;;;;;
462001;186942;1_Kings 13:6;link;T#B ;qal;712753;W;Conj;;712754;T#B ;Pred;;712755;JD&HMLK ;Subj;;712756;>LJW ;Cmpl;;;;;;;;;;;;;
462016;187019;1_Kings 13:9;link;T#WB ;qal;712806;W;Conj;;712807;L> ;Nega;;712808;T#WB ;Pred;;712809;BDRK ;Cmpl;;;;;;;;;;;;;
462019;187032;1_Kings 13:10;link;#B ;qal;712815;W;Conj;;712816;L>&;Nega;;712817;#B ;Pred;;712818;BDRK ;Cmpl;;;;;;;;;;;;;
462051;187161;1_Kings 13:16;link;#WB ;qal;712908;L#WB ;Pred;;712909;>TK ;Adju;;;;;;;;;;;;;;;;;;;;;
462058;187196;1_Kings 13:17;link;T#WB ;qal;712935;L>&;Nega;;712936;T#WB ;Pred;;;;;;;;;;;;;;;;;;;;;
462065;187221;1_Kings 13:18;link;H#BHW ;hif;712954;H#BHW ;PreO;;712955;>TK ;Adju;;712956;>L&BJTK ;Cmpl;;;;;;;;;;;;;;;;;
462069;187234;1_Kings 13:19;link;J#B ;qal;712965;W;Conj;;712966;J#B ;Pred;;712967;>TW ;Adju;;;;;;;;;;;;;;;;;
462075;187259;1_Kings 13:20;link;H#JBW00;hif;712984;>#R ;Rela;;712985;H#JBW00;PreO;;;;;;;;;;;;;;;;;;;;;
462083;187291;1_Kings 13:22;link;T#B ;qal;713006;W;Conj;;713007;T#B ;Pred;;;;;;;;;;;;;;;;;;;;;
462094;187334;1_Kings 13:23;link;H#JBW00;hif;713040;>#R ;Rela;;713041;H#JBW00;PreO;;;;;;;;;;;;;;;;;;;;;
462110;187404;1_Kings 13:26;link;H#JBW ;hif;713086;>#R ;Rela;;713087;H#JBW ;PreO;;713088;MN&HDRK ;Cmpl;;;;;;;;;;;;;;;;;
462130;187495;1_Kings 13:29;link;J#JBHW ;hif;713143;W;Conj;;713144;J#JBHW ;PreO;;;;;;;;;;;;;;;;;;;;;
