clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr;phr8#;phr8_txt;phr8_function;phr8_corr
508238;387986;Nehemiah 9:11;link;J<BRW ;qal;839514;W;Conj;;839515;J<BRW ;Pred;;839516;BTWK&HJM BJB#H ;Cmpl;;;;;;;;;;;;;;;;;;;;;
509751;397918;1_Chronicles 12:16;link;<BRW ;qal;843786;>#R ;Rela;;843787;<BRW ;Pred;;843788;>T&HJRDN ;Objc;;843789;BXD# HR>#WN ;Time;;;;;;;;;;;;;;;;;
510396;401504;1_Chronicles 19:17;link;J<BR ;qal;845713;W;Conj;;845714;J<BR ;Pred;;845715;HJRDN ;Cmpl;;;;;;;;;;;;;;;;;;;;;
511257;406796;1_Chronicles 29:30;link;<BRW ;qal;848128;>#R ;Rela;;848129;<BRW ;Pred;;848130;<LJW W<L&J#R>L W<L KL&MMLKWT H>RYWT00;Cmpl;;;;;;;;;;;;;;;;;;;;;
511882;410538;2_Chronicles 7:21;link;<BR ;qal;850047;<BR ;PreC;;850048;<LJW ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
512712;415428;2_Chronicles 18:23;link;<BR ;qal;852613;<BR ;Pred;;852614;RWX&JHWH ;Subj;;852615;M>TJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
513011;416973;2_Chronicles 21:9;link;J<BR ;qal;853474;W;Conj;;853475;J<BR ;Pred;;853476;JHWRM ;Subj;;853477;<M&#RJW ;Adju;;;;;;;;;;;;;;;;;
513287;418687;2_Chronicles 24:20;link;<BRJM ;qal;854330;LMH ;Ques;;854331;>TM ;Subj;;854332;<BRJM ;PreC;;854333;>T&MYWT JHWH ;Objc;;;;;;;;;;;;;;;;;
513424;419347;2_Chronicles 25:18;link;T<BR ;qal;854735;W;Conj;;854736;T<BR ;Pred;;854737;XJT H#DH ;Subj;;;;;;;;;;;;;;;;;;;;;
513874;422067;2_Chronicles 30:10;link;<BRJM ;qal;856109;W;Conj;;856110;JHJW ;Pred;;856111;HRYJM ;Subj;;856112;<BRJM ;PreC;;856113;M<JR L<JR B>RY&>PRJM WMN#H W<D&ZBLWN ;Cmpl;;;;;;;;;;;;;
